id_registro,programa,anio_convocatoria,convocatoria,variante_convocatoria,expediente,codigo_expediente,numero_expediente,nif,razon_social,titulo_proyecto,puntuacion,subvencion_eur,moneda,importe_original,decimales_importe_fuente,nivel_importe,rol_entidad_en_fuente,estado_en_fuente,aplicacion_presupuestaria,financiacion_mencionada,fecha_resolucion_publicacion_ayudas,fecha_publicacion_boe,referencia_boe,fuente_tipo,fuente_url,fuente_indice_url,pagina_fuente,tabla_fuente,fila_fuente,orden_fuente,fuente_sha256,fecha_consulta,metodo_extraccion,estado_conciliacion_convocatoria,observaciones,coste_total_eur,solicitado_eur,subvencionable_eur,comunidad_autonoma
AEI-2519ac585c27be0790f8,Agrupaciones Empresariales Innovadoras (AEI),2022,2022b,b,AEI-010500-2022b-97,010500,97,G22280010,FUNDACION PARA EL DESARROLLO DE LAS NUEVAS TECNOLOGIAS DEL HIDROGENO EN ARAGON,,,73008.00,EUR,"73.008,00 €",2,expediente_entidad_listada,entidad_listada,concedida_segun_listado,,MRR,,,,listado_ministerio_pdf,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2022b/Documents/AEI_2022b_Listado_definitivo_ayudas_concedidas.pdf,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/Paginas/convocatorias-anteriores.aspx,13,1,20,,a2846c225f79d180b6d95986f0f0652037ebef70d3c65bf0b7b3b3de2197cdad,2026-09-21,tabla_pdf_pdfplumber,coincide_total_publicado,La fuente no publica título de proyecto.,,,,
AEI-fa2d291ca01767d9e5d5,Agrupaciones Empresariales Innovadoras (AEI),2022,2022b,b,AEI-010500-2022b-98,010500,98,G66522269,ASSOCIACIÓ CLÚSTER DE MATERIALS AVANÇATS DE CATALUNYA,,,228418.00,EUR,"228.418,00 €",2,expediente_entidad_listada,entidad_listada,concedida_segun_listado,,MRR,,,,listado_ministerio_pdf,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2022b/Documents/AEI_2022b_Listado_definitivo_ayudas_concedidas.pdf,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/Paginas/convocatorias-anteriores.aspx,13,1,21,,a2846c225f79d180b6d95986f0f0652037ebef70d3c65bf0b7b3b3de2197cdad,2026-09-21,tabla_pdf_pdfplumber,coincide_total_publicado,La fuente no publica título de proyecto.,,,,
AEI-41d71ad71be34bdebe24,Agrupaciones Empresariales Innovadoras (AEI),2022,2022b,b,AEI-010500-2022b-99,010500,99,G19532209,ASOCIACION CLUSTER GRANADA PLAZA TECNOLOGICA Y BIOTECNOLOGICA,,,257796.00,EUR,"257.796,00 €",2,expediente_entidad_listada,entidad_listada,concedida_segun_listado,,MRR,,,,listado_ministerio_pdf,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2022b/Documents/AEI_2022b_Listado_definitivo_ayudas_concedidas.pdf,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/Paginas/convocatorias-anteriores.aspx,14,1,2,,a2846c225f79d180b6d95986f0f0652037ebef70d3c65bf0b7b3b3de2197cdad,2026-09-21,tabla_pdf_pdfplumber,coincide_total_publicado,La fuente no publica título de proyecto.,,,,
AEI-3bbd95bfcc137704f047,Agrupaciones Empresariales Innovadoras (AEI),2022,2022b,b,AEI-010600-2022b-16,010600,16,G27407212,ASOCIACION CLUSTER ALIMENTARIO DE GALICIA,,,30669.00,EUR,"30.669,00 €",2,expediente_entidad_listada,entidad_listada,concedida_segun_listado,,MRR,,,,listado_ministerio_pdf,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2022b/Documents/AEI_2022b_Listado_definitivo_ayudas_concedidas.pdf,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/Paginas/convocatorias-anteriores.aspx,14,1,3,,a2846c225f79d180b6d95986f0f0652037ebef70d3c65bf0b7b3b3de2197cdad,2026-09-21,tabla_pdf_pdfplumber,coincide_total_publicado,La fuente no publica título de proyecto.,,,,
AEI-859df2f4dd5b73bfd682,Agrupaciones Empresariales Innovadoras (AEI),2022,2022b,b,AEI-010600-2022b-17,010600,17,G20065637,"AFM - ASOCIACIÓN ESPAÑOLA DE FABRICANTES DE MÁQUINAS HERRAMIENTA, SUS ACCESORIOS, COMPONENTES Y HERRAMIENTAS DE CORTE Y DEFORMACIÓN, Y OTROS SISTEMAS Y TECNOLOGÍAS DE FABRICACIÓN",,,63029.00,EUR,"63.029,00 €",2,expediente_entidad_listada,entidad_listada,concedida_segun_listado,,MRR,,,,listado_ministerio_pdf,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2022b/Documents/AEI_2022b_Listado_definitivo_ayudas_concedidas.pdf,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/Paginas/convocatorias-anteriores.aspx,14,1,4,,a2846c225f79d180b6d95986f0f0652037ebef70d3c65bf0b7b3b3de2197cdad,2026-09-21,tabla_pdf_pdfplumber,coincide_total_publicado,La fuente no publica título de proyecto.,,,,
AEI-058fcbd25957fb41db33,Agrupaciones Empresariales Innovadoras (AEI),2022,2022b,b,AEI-010600-2022b-181,010600,181,G48976823,FORO MARITIMO VASCO,,,34544.00,EUR,"34.544,00 €",2,expediente_entidad_listada,entidad_listada,concedida_segun_listado,,MRR,,,,listado_ministerio_pdf,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2022b/Documents/AEI_2022b_Listado_definitivo_ayudas_concedidas.pdf,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/Paginas/convocatorias-anteriores.aspx,14,1,5,,a2846c225f79d180b6d95986f0f0652037ebef70d3c65bf0b7b3b3de2197cdad,2026-09-21,tabla_pdf_pdfplumber,coincide_total_publicado,La fuente no publica título de proyecto.,,,,
AEI-99a9567b77b8d9a91cfb,Agrupaciones Empresariales Innovadoras (AEI),2022,2022b,b,AEI-010600-2022b-207,010600,207,G47646773,ASOCIACION DE LA INDUSTRIA ALIMENTARIA DE CASTILLA Y LEON,,,32762.00,EUR,"32.762,00 €",2,expediente_entidad_listada,entidad_listada,concedida_segun_listado,,MRR,,,,listado_ministerio_pdf,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2022b/Documents/AEI_2022b_Listado_definitivo_ayudas_concedidas.pdf,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/Paginas/convocatorias-anteriores.aspx,14,1,6,,a2846c225f79d180b6d95986f0f0652037ebef70d3c65bf0b7b3b3de2197cdad,2026-09-21,tabla_pdf_pdfplumber,coincide_total_publicado,La fuente no publica título de proyecto.,,,,
AEI-ec699d13c569de426988,Agrupaciones Empresariales Innovadoras (AEI),2022,2022b,b,AEI-010600-2022b-6,010600,6,G48976823,FORO MARITIMO VASCO,,,27884.00,EUR,"27.884,00 €",2,expediente_entidad_listada,entidad_listada,concedida_segun_listado,,MRR,,,,listado_ministerio_pdf,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2022b/Documents/AEI_2022b_Listado_definitivo_ayudas_concedidas.pdf,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/Paginas/convocatorias-anteriores.aspx,14,1,7,,a2846c225f79d180b6d95986f0f0652037ebef70d3c65bf0b7b3b3de2197cdad,2026-09-21,tabla_pdf_pdfplumber,coincide_total_publicado,La fuente no publica título de proyecto.,,,,
AEI-beeba546da692c7eca2a,Agrupaciones Empresariales Innovadoras (AEI),2022,2022b,b,AEI-010600-2022b-7,010600,7,G20082509,ASOCIACION DE INDUSTRIAS DE CONOCIMIENTO Y TECNOLOGIA -GAIA- EUSKAL HERRIKO EZAGUTZA ETA TEKNOLOGIA INDUSTRIEN ELKARTEA,,,32709.00,EUR,"32.709,00 €",2,expediente_entidad_listada,entidad_listada,concedida_segun_listado,,MRR,,,,listado_ministerio_pdf,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2022b/Documents/AEI_2022b_Listado_definitivo_ayudas_concedidas.pdf,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/Paginas/convocatorias-anteriores.aspx,14,1,8,,a2846c225f79d180b6d95986f0f0652037ebef70d3c65bf0b7b3b3de2197cdad,2026-09-21,tabla_pdf_pdfplumber,coincide_total_publicado,La fuente no publica título de proyecto.,,,,
AEI-dbccf5c97877f493c897,Agrupaciones Empresariales Innovadoras (AEI),2022,2022,sin_sufijo,AEI-010500-2022-75,010500,75,G65041345,ASSOCIACIÓ AEI INNOVI,,,76332.00,EUR,"76.332,00 €",2,expediente_entidad_listada,entidad_listada,concedida_segun_listado,,,,,,listado_ministerio_pdf,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2022/Documents/Listado_definitivo_ayudas_concedidas_AEI2022PGE_Portal%20Ayudas.pdf,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/Paginas/convocatorias-anteriores.aspx,1,1,4,,39c80e7e30d6bbc31ce962dc66ca3cdbd3c1def1ec39f66709eed6769de8688b,2026-09-21,tabla_pdf_pdfplumber,coincide_total_publicado,La fuente no publica título de proyecto.,,,,
AEI-50bfb1e595505de0e898,Agrupaciones Empresariales Innovadoras (AEI),2022,2022,sin_sufijo,AEI-010500-2022-41,010500,41,G52544392,CLUSTER DE FABRICACION AVANZADA DE LA INDUSTRIA DEL METAL DE ASTURIAS (METAINDUSTRY4),,,117826.00,EUR,"117.826,00 €",2,expediente_entidad_listada,entidad_listada,concedida_segun_listado,,,,,,listado_ministerio_pdf,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2022/Documents/Listado_definitivo_ayudas_concedidas_AEI2022PGE_Portal%20Ayudas.pdf,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/Paginas/convocatorias-anteriores.aspx,1,1,5,,39c80e7e30d6bbc31ce962dc66ca3cdbd3c1def1ec39f66709eed6769de8688b,2026-09-21,tabla_pdf_pdfplumber,coincide_total_publicado,La fuente no publica título de proyecto.,,,,
AEI-88751bc5569fa5935b79,Agrupaciones Empresariales Innovadoras (AEI),2022,2022,sin_sufijo,AEI-010500-2022-23,010500,23,G99507949,ASOCIACION CLUSTER DE LA ENERGIA DE ARAGON (CLENAR),,,126422.00,EUR,"126.422,00 €",2,expediente_entidad_listada,entidad_listada,concedida_segun_listado,,,,,,listado_ministerio_pdf,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2022/Documents/Listado_definitivo_ayudas_concedidas_AEI2022PGE_Portal%20Ayudas.pdf,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/Paginas/convocatorias-anteriores.aspx,1,1,6,,39c80e7e30d6bbc31ce962dc66ca3cdbd3c1def1ec39f66709eed6769de8688b,2026-09-21,tabla_pdf_pdfplumber,coincide_total_publicado,La fuente no publica título de proyecto.,,,,
AEI-c5d78b3997a5ea17cd37,Agrupaciones Empresariales Innovadoras (AEI),2022,2022,sin_sufijo,AEI-010500-2022-33,010500,33,G93341170,ASOCIACIÓN EMPRESARIAL MULTISECTORIAL INNOVADORA PARA LAS CIUDADES INTELIGENTES (CLUSTER ANDALUCÍA SMART CITY),,,177529.00,EUR,"177.529,00 €",2,expediente_entidad_listada,entidad_listada,concedida_segun_listado,,,,,,listado_ministerio_pdf,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2022/Documents/Listado_definitivo_ayudas_concedidas_AEI2022PGE_Portal%20Ayudas.pdf,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/Paginas/convocatorias-anteriores.aspx,1,1,7,,39c80e7e30d6bbc31ce962dc66ca3cdbd3c1def1ec39f66709eed6769de8688b,2026-09-21,tabla_pdf_pdfplumber,coincide_total_publicado,La fuente no publica título de proyecto.,,,,
AEI-1714429dee1a7cd7a538,Agrupaciones Empresariales Innovadoras (AEI),2022,2022,sin_sufijo,AEI-010500-2022-3,010500,3,G19532209,ASOCIACION CLUSTER GRANADA PLAZA TECNOLOGICA Y BIOTECNOLOGICA (ONGRANADA),,,363964.00,EUR,"363.964,00 €",2,expediente_entidad_listada,entidad_listada,concedida_segun_listado,,,,,,listado_ministerio_pdf,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2022/Documents/Listado_definitivo_ayudas_concedidas_AEI2022PGE_Portal%20Ayudas.pdf,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/Paginas/convocatorias-anteriores.aspx,1,1,8,,39c80e7e30d6bbc31ce962dc66ca3cdbd3c1def1ec39f66709eed6769de8688b,2026-09-21,tabla_pdf_pdfplumber,coincide_total_publicado,La fuente no publica título de proyecto.,,,,
AEI-8d08eea9a04a1406bbc0,Agrupaciones Empresariales Innovadoras (AEI),2022,2022,sin_sufijo,AEI-010200-2022-44,010200,44,G71426753,AGRUPACION EMPRESARIAL INNOVADORA HOSTELERIA Y TURISMO DE NAVARRA (HOTURNA),,,10261.00,EUR,"10.261,00 €",2,expediente_entidad_listada,entidad_listada,concedida_segun_listado,,,,,,listado_ministerio_pdf,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2022/Documents/Listado_definitivo_ayudas_concedidas_AEI2022PGE_Portal%20Ayudas.pdf,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/Paginas/convocatorias-anteriores.aspx,1,1,9,,39c80e7e30d6bbc31ce962dc66ca3cdbd3c1def1ec39f66709eed6769de8688b,2026-09-21,tabla_pdf_pdfplumber,coincide_total_publicado,La fuente no publica título de proyecto.,,,,
AEI-da7dc5f47f04308e89c6,Agrupaciones Empresariales Innovadoras (AEI),2022,2022,sin_sufijo,AEI-010500-2022-14,010500,14,G66505751,ASSOCIACIÓ CLUSTER DIGITAL DE CATALUNYA,,,159098.00,EUR,"159.098,00 €",2,expediente_entidad_listada,entidad_listada,concedida_segun_listado,,,,,,listado_ministerio_pdf,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2022/Documents/Listado_definitivo_ayudas_concedidas_AEI2022PGE_Portal%20Ayudas.pdf,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/Paginas/convocatorias-anteriores.aspx,1,1,10,,39c80e7e30d6bbc31ce962dc66ca3cdbd3c1def1ec39f66709eed6769de8688b,2026-09-21,tabla_pdf_pdfplumber,coincide_total_publicado,La fuente no publica título de proyecto.,,,,
AEI-8f17fb2a965815d16339,Agrupaciones Empresariales Innovadoras (AEI),2022,2022,sin_sufijo,AEI-010500-2022-36,010500,36,G31024706,ASOCIACIÓN DE LA INDUSTRIA NAVARRA (AIN),,,120092.00,EUR,"120.092,00 €",2,expediente_entidad_listada,entidad_listada,concedida_segun_listado,,,,,,listado_ministerio_pdf,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2022/Documents/Listado_definitivo_ayudas_concedidas_AEI2022PGE_Portal%20Ayudas.pdf,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/Paginas/convocatorias-anteriores.aspx,1,1,11,,39c80e7e30d6bbc31ce962dc66ca3cdbd3c1def1ec39f66709eed6769de8688b,2026-09-21,tabla_pdf_pdfplumber,coincide_total_publicado,La fuente no publica título de proyecto.,,,,
AEI-474ac0900ef13e0a42c9,Agrupaciones Empresariales Innovadoras (AEI),2022,2022,sin_sufijo,AEI-010300-2022-7,010300,7,G99507949,ASOCIACION CLUSTER DE LA ENERGIA DE ARAGON (CLENAR),,,10002.00,EUR,"10.002,00 €",2,expediente_entidad_listada,entidad_listada,concedida_segun_listado,,,,,,listado_ministerio_pdf,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2022/Documents/Listado_definitivo_ayudas_concedidas_AEI2022PGE_Portal%20Ayudas.pdf,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/Paginas/convocatorias-anteriores.aspx,1,1,12,,39c80e7e30d6bbc31ce962dc66ca3cdbd3c1def1ec39f66709eed6769de8688b,2026-09-21,tabla_pdf_pdfplumber,coincide_total_publicado,La fuente no publica título de proyecto.,,,,
AEI-2a34ea9b45f1e5c581f5,Agrupaciones Empresariales Innovadoras (AEI),2022,2022,sin_sufijo,AEI-010500-2022-79,010500,79,G66028978,ASSOCIACIO CLUSTER DE LA INDUSTRIA D'AUTOMOCIO DE CATALUNYA (CIAC),,,157671.00,EUR,"157.671,00 €",2,expediente_entidad_listada,entidad_listada,concedida_segun_listado,,,,,,listado_ministerio_pdf,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2022/Documents/Listado_definitivo_ayudas_concedidas_AEI2022PGE_Portal%20Ayudas.pdf,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/Paginas/convocatorias-anteriores.aspx,1,1,13,,39c80e7e30d6bbc31ce962dc66ca3cdbd3c1def1ec39f66709eed6769de8688b,2026-09-21,tabla_pdf_pdfplumber,coincide_total_publicado,La fuente no publica título de proyecto.,,,,
AEI-6a8aa302d3501d9d505e,Agrupaciones Empresariales Innovadoras (AEI),2022,2022,sin_sufijo,AEI-010500-2022-106,010500,106,G66505751,ASSOCIACIÓ CLUSTER DIGITAL DE CATALUNYA,,,196462.00,EUR,"196.462,00 €",2,expediente_entidad_listada,entidad_listada,concedida_segun_listado,,,,,,listado_ministerio_pdf,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2022/Documents/Listado_definitivo_ayudas_concedidas_AEI2022PGE_Portal%20Ayudas.pdf,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/Paginas/convocatorias-anteriores.aspx,1,1,14,,39c80e7e30d6bbc31ce962dc66ca3cdbd3c1def1ec39f66709eed6769de8688b,2026-09-21,tabla_pdf_pdfplumber,coincide_total_publicado,La fuente no publica título de proyecto.,,,,
AEI-007844e57460ea66add8,Agrupaciones Empresariales Innovadoras (AEI),2022,2022,sin_sufijo,AEI-010500-2022-89,010500,89,G99374050,ASOCIACIÓN CLUSTER DE LA SALUD DE ARAGÓN (ARAHEALTH),,,100884.00,EUR,"100.884,00 €",2,expediente_entidad_listada,entidad_listada,concedida_segun_listado,,,,,,listado_ministerio_pdf,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2022/Documents/Listado_definitivo_ayudas_concedidas_AEI2022PGE_Portal%20Ayudas.pdf,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/Paginas/convocatorias-anteriores.aspx,1,1,15,,39c80e7e30d6bbc31ce962dc66ca3cdbd3c1def1ec39f66709eed6769de8688b,2026-09-21,tabla_pdf_pdfplumber,coincide_total_publicado,La fuente no publica título de proyecto.,,,,
AEI-37a8ec4868c549de6111,Agrupaciones Empresariales Innovadoras (AEI),2022,2022,sin_sufijo,AEI-010500-2022-58,010500,58,G65920035,ASSOCIACIÓ CLÚSTER DEL PACKAGING,,,95965.00,EUR,"95.965,00 €",2,expediente_entidad_listada,entidad_listada,concedida_segun_listado,,,,,,listado_ministerio_pdf,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2022/Documents/Listado_definitivo_ayudas_concedidas_AEI2022PGE_Portal%20Ayudas.pdf,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/Paginas/convocatorias-anteriores.aspx,1,1,16,,39c80e7e30d6bbc31ce962dc66ca3cdbd3c1def1ec39f66709eed6769de8688b,2026-09-21,tabla_pdf_pdfplumber,coincide_total_publicado,La fuente no publica título de proyecto.,,,,
AEI-885bdad0cf7ed931fa3b,Agrupaciones Empresariales Innovadoras (AEI),2022,2022,sin_sufijo,AEI-010500-2022-54,010500,54,V08504342,CENTRO ESPAÑOL DE PLÁSTICOS (CEP),,,199389.00,EUR,"199.389,00 €",2,expediente_entidad_listada,entidad_listada,concedida_segun_listado,,,,,,listado_ministerio_pdf,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2022/Documents/Listado_definitivo_ayudas_concedidas_AEI2022PGE_Portal%20Ayudas.pdf,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/Paginas/convocatorias-anteriores.aspx,1,1,17,,39c80e7e30d6bbc31ce962dc66ca3cdbd3c1def1ec39f66709eed6769de8688b,2026-09-21,tabla_pdf_pdfplumber,coincide_total_publicado,La fuente no publica título de proyecto.,,,,
AEI-78e3a2a7416d244c82ec,Agrupaciones Empresariales Innovadoras (AEI),2022,2022,sin_sufijo,AEI-010500-2022-73,010500,73,G99351751,ARAGON INNOVALIMEN,,,50298.00,EUR,"50.298,00 €",2,expediente_entidad_listada,entidad_listada,concedida_segun_listado,,,,,,listado_ministerio_pdf,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2022/Documents/Listado_definitivo_ayudas_concedidas_AEI2022PGE_Portal%20Ayudas.pdf,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/Paginas/convocatorias-anteriores.aspx,2,1,4,,39c80e7e30d6bbc31ce962dc66ca3cdbd3c1def1ec39f66709eed6769de8688b,2026-09-21,tabla_pdf_pdfplumber,coincide_total_publicado,La fuente no publica título de proyecto.,,,,
AEI-1b9ff43ab88af162371a,Agrupaciones Empresariales Innovadoras (AEI),2022,2022,sin_sufijo,AEI-010500-2022-94,010500,94,G25405937,CLUSTER DE LA MAQUINARIA I DELS MEDIS DE PRODUCCIO AGRICOLA DE CATALUNYA (FEMAC),,,79727.00,EUR,"79.727,00 €",2,expediente_entidad_listada,entidad_listada,concedida_segun_listado,,,,,,listado_ministerio_pdf,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2022/Documents/Listado_definitivo_ayudas_concedidas_AEI2022PGE_Portal%20Ayudas.pdf,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/Paginas/convocatorias-anteriores.aspx,2,1,5,,39c80e7e30d6bbc31ce962dc66ca3cdbd3c1def1ec39f66709eed6769de8688b,2026-09-21,tabla_pdf_pdfplumber,coincide_total_publicado,La fuente no publica título de proyecto.,,,,
AEI-757e79a0a0494a87fe64,Agrupaciones Empresariales Innovadoras (AEI),2022,2022,sin_sufijo,AEI-010500-2022-85,010500,85,G85321883,CENTRO DE INNOVACIÓN TECNOLÓGICA PARA LA LOGÍSTICA Y EL TRANSPORTE DE MERCANCÍAS POR CARRETERA (CITET),,,183169.00,EUR,"183.169,00 €",2,expediente_entidad_listada,entidad_listada,concedida_segun_listado,,,,,,listado_ministerio_pdf,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2022/Documents/Listado_definitivo_ayudas_concedidas_AEI2022PGE_Portal%20Ayudas.pdf,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/Paginas/convocatorias-anteriores.aspx,2,1,6,,39c80e7e30d6bbc31ce962dc66ca3cdbd3c1def1ec39f66709eed6769de8688b,2026-09-21,tabla_pdf_pdfplumber,coincide_total_publicado,La fuente no publica título de proyecto.,,,,
AEI-16cec17fa847e71f3106,Agrupaciones Empresariales Innovadoras (AEI),2022,2022,sin_sufijo,AEI-010500-2022-95,010500,95,G27407212,ASOCIACIÓN CLUSTER ALIMENTARIO DE GALICIA (CLUSAGA),,,170274.00,EUR,"170.274,00 €",2,expediente_entidad_listada,entidad_listada,concedida_segun_listado,,,,,,listado_ministerio_pdf,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2022/Documents/Listado_definitivo_ayudas_concedidas_AEI2022PGE_Portal%20Ayudas.pdf,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/Paginas/convocatorias-anteriores.aspx,2,1,7,,39c80e7e30d6bbc31ce962dc66ca3cdbd3c1def1ec39f66709eed6769de8688b,2026-09-21,tabla_pdf_pdfplumber,coincide_total_publicado,La fuente no publica título de proyecto.,,,,
AEI-2552ba2e8a6d700081b9,Agrupaciones Empresariales Innovadoras (AEI),2022,2022,sin_sufijo,AEI-010500-2022-90,010500,90,G99311086,"CLUSTER DE EMPRESAS DE TECNOLOGÍAS DE LA INFORMACIÓN, ELECTRÓNICA Y TELECOMUNICACIONES DE ARAGÓN (TECNARA)",,,225912.00,EUR,"225.912,00 €",2,expediente_entidad_listada,entidad_listada,concedida_segun_listado,,,,,,listado_ministerio_pdf,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2022/Documents/Listado_definitivo_ayudas_concedidas_AEI2022PGE_Portal%20Ayudas.pdf,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/Paginas/convocatorias-anteriores.aspx,2,1,8,,39c80e7e30d6bbc31ce962dc66ca3cdbd3c1def1ec39f66709eed6769de8688b,2026-09-21,tabla_pdf_pdfplumber,coincide_total_publicado,La fuente no publica título de proyecto.,,,,
AEI-0a07146269627b70eabd,Agrupaciones Empresariales Innovadoras (AEI),2022,2022,sin_sufijo,AEI-010600-2022-109,010600,109,G50098508,"ASOCIACIÓN ESPAÑOLA DE FABRICANTES EXPORTADORES DE MAQUINARIA PARA CONSTRUCCIÓN, OBRAS PÚBLICAS Y MINERÍA (ANMOPYC)",,,37114.00,EUR,"37.114,00 €",2,expediente_entidad_listada,entidad_listada,concedida_segun_listado,,,,,,listado_ministerio_pdf,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2022/Documents/Listado_definitivo_ayudas_concedidas_AEI2022PGE_Portal%20Ayudas.pdf,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/Paginas/convocatorias-anteriores.aspx,2,1,9,,39c80e7e30d6bbc31ce962dc66ca3cdbd3c1def1ec39f66709eed6769de8688b,2026-09-21,tabla_pdf_pdfplumber,coincide_total_publicado,La fuente no publica título de proyecto.,,,,
AEI-b062d145a3c2fdda5287,Agrupaciones Empresariales Innovadoras (AEI),2022,2022,sin_sufijo,AEI-010200-2022-68,010200,68,G06943112,ASOCIACION RE THINK TOURISM,,,50020.00,EUR,"50.020,00 €",2,expediente_entidad_listada,entidad_listada,concedida_segun_listado,,,,,,listado_ministerio_pdf,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/2022/Documents/Listado_definitivo_ayudas_concedidas_AEI2022PGE_Portal%20Ayudas.pdf,https://www.mintur.gob.es/PortalAyudas/AgrupacionesEmpresariales/Concesion/Paginas/convocatorias-anteriores.aspx,2,1,10,,39c80e7e30d6bbc31ce962dc66ca3cdbd3c1def1ec39f66709eed6769de8688b,2026-09-21,tabla_pdf_pdfplumber,coincide_total_publicado,La fuente no publica título de proyecto.,,,,
